tpep_pickup_datetime,tpep_dropoff_datetime,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,total_amount
01/09/2015 0:08,01/09/2015 0:12,0.65,-73.99095154,40.74539566,-73.99833679,40.74044418,5.8
01/09/2015 0:08,01/09/2015 0:09,0.34,-73.94976044,40.78549957,-73.95571136,40.78776932,4.3
01/09/2015 0:08,01/09/2015 0:21,2.19,-73.96665192,40.76750183,-73.96671295,40.76743317,14.76
01/09/2015 0:08,01/09/2015 0:12,1.4,-73.97079468,40.78837204,-73.98405457,40.7703476,8.8
01/09/2015 0:08,01/09/2015 0:38,16.15,-73.80741882,40.65600586,-73.98278046,40.76130676,63.36
01/09/2015 0:08,01/09/2015 0:13,1.12,-74.00689697,40.7399292,-73.99516296,40.74986649,7.3
01/09/2015 0:08,01/09/2015 0:21,4,-73.98886108,40.73663712,-73.97735596,40.77616119,17.75
01/09/2015 0:08,01/09/2015 0:18,2.3,-73.98860168,40.73846054,-73.98903656,40.76272202,12.95
01/09/2015 0:08,01/09/2015 0:12,1.09,-73.98569489,40.74401093,-73.97491455,40.75568771,8.16
01/09/2015 0:08,01/09/2015 0:12,0.7,-74.00213623,40.72652435,-73.99659729,40.73239517,7.56
01/09/2015 0:08,01/09/2015 0:12,0.7,-73.98416138,40.75128174,-73.98371887,40.74393463,6.3
01/09/2015 0:08,01/09/2015 0:58,17.84,-73.78220367,40.64531708,-74.00402832,40.73759079,65.8
01/09/2015 0:08,01/09/2015 0:12,0.8,-73.96296692,40.76262665,-73.96496582,40.75307465,6.3
01/09/2015 0:08,01/09/2015 0:24,5.92,-73.95153809,40.77006531,-74.00324249,40.72035217,24.96
01/09/2015 0:08,01/09/2015 0:28,4.9,-73.95236206,40.78104019,-74.00020599,40.73051071,22.55
01/09/2015 0:08,01/09/2015 0:15,1.2,-73.97792053,40.75221634,-73.99835968,40.76057434,9.95
01/09/2015 0:08,01/09/2015 0:14,1.7,-73.98325348,40.72655487,-73.97732544,40.74623489,8.8
01/09/2015 0:08,01/09/2015 0:17,1.8,-73.98629761,40.7461853,-73.97676849,40.72703171,11.3
01/09/2015 0:08,01/09/2015 0:23,3.1,-73.98252869,40.66231155,-73.98210144,40.69591141,17.16
01/09/2015 0:08,01/09/2015 0:17,1.75,-73.99137115,40.72753525,-73.98908234,40.74480057,11.16
01/09/2015 0:08,01/09/2015 0:15,2.79,-73.86527252,40.73571396,-73.90667725,40.74200821,13.3
01/09/2015 0:08,01/09/2015 0:11,0.7,-73.98994446,40.75714111,-73.98325348,40.76632309,6.95
01/09/2015 0:08,01/09/2015 0:12,0.9,-73.98484039,40.73229218,-73.9781189,40.72458649,7.85
01/09/2015 0:08,01/09/2015 0:22,4.4,-73.97763824,40.75216675,-74.01260376,40.70682144,19.55
01/09/2015 0:08,01/09/2015 0:16,1.81,-73.9740448,40.74313354,-73.99572754,40.7344017,11.76
01/09/2015 0:08,01/09/2015 0:28,6.37,-74.00024414,40.74271774,-73.94410706,40.80958939,21.8
01/09/2015 0:08,01/09/2015 0:37,7.23,-73.98555756,40.73543549,-73.87578583,40.75569534,26.3
01/09/2015 0:08,01/09/2015 0:16,2.52,-73.95127106,40.77045822,-73.96648407,40.79340744,12.96
01/09/2015 0:08,01/09/2015 0:31,5.19,-73.98339081,40.75946045,-73.9502182,40.7229805,20.8
01/09/2015 0:08,01/09/2015 0:25,6.84,-74.01010132,40.72071075,-73.96970367,40.75276947,27.96
01/09/2015 0:08,01/09/2015 0:11,0.8,-73.99388885,40.74643326,-73.98469543,40.74810028,5.8
01/09/2015 0:08,01/09/2015 0:11,1.07,-73.974823,40.75339127,-73.96443176,40.76451111,7.56
01/09/2015 0:08,01/09/2015 0:23,7.4,-73.87094879,40.77360916,-73.94733429,40.70985413,28.5
01/09/2015 0:08,01/09/2015 0:21,4.5,-73.9800415,40.72237778,-73.9835434,40.69580078,17.3
01/09/2015 0:08,01/09/2015 0:15,1.9,-73.97121429,40.75579834,-73.97981262,40.73325729,10
01/09/2015 0:08,01/09/2015 0:30,0.29,-73.93070221,40.76617813,-73.92825317,40.76456833,17.76
01/09/2015 0:08,01/09/2015 0:30,5.03,-74.00405121,40.74188232,-73.95500946,40.80021286,24.36
01/09/2015 0:08,01/09/2015 0:11,0.6,-73.95072937,40.78672791,-73.94552612,40.7936821,6.95
01/09/2015 0:08,01/09/2015 0:23,3,-73.97315979,40.7552948,-74.00860596,40.74056625,13.8
01/09/2015 0:08,01/09/2015 0:36,5.7,-73.95139313,40.78534317,-74.00257111,40.72153854,30.25
01/09/2015 0:08,01/09/2015 0:12,0.5,-73.98466492,40.73691177,-73.99185181,40.73616791,5.8
01/09/2015 0:08,01/09/2015 0:14,1.1,-73.95719147,40.69953156,-73.95661926,40.69157791,7.3
01/09/2015 0:08,01/09/2015 0:17,2.07,-74.01390076,40.715271,-73.99208832,40.72732925,11.8
01/09/2015 0:08,01/09/2015 0:20,3,-73.98526764,40.72752762,-73.98496246,40.75881958,15.35
01/09/2015 0:08,01/09/2015 0:10,0.9,-73.95812225,40.77321625,-73.94728088,40.78427887,5.8
01/09/2015 0:08,01/09/2015 0:14,1.79,-73.98846436,40.76426315,-74.00415802,40.74224091,11
01/09/2015 0:08,01/09/2015 0:21,3.3,-73.97250366,40.75860596,-73.95917511,40.74398041,16.56
01/09/2015 0:08,01/09/2015 0:24,8.8,-73.94573975,40.77376938,-73.90428925,40.87336731,26.8
01/09/2015 0:08,01/09/2015 0:11,1.6,-73.96458435,40.76375961,-73.94736481,40.77603149,7.3
01/09/2015 0:08,01/09/2015 0:31,9.5,-73.98148346,40.77360535,-73.99150848,40.68953323,35.75
01/09/2015 0:08,01/09/2015 0:15,1.5,-73.98407745,40.76144028,-74.00035858,40.74681854,8.3
01/09/2015 0:08,01/09/2015 0:11,0.69,-73.98300171,40.73912048,-73.98899841,40.73084641,6.96
01/09/2015 0:08,01/09/2015 0:37,8.57,-74.0021286,40.7304039,-73.94700623,40.81062317,30.8
01/09/2015 0:08,01/09/2015 0:14,1.27,-73.99068451,40.75038528,-74.0029068,40.73353195,10.14
01/09/2015 0:08,01/09/2015 0:22,3.35,-73.99907684,40.7600708,-73.98894501,40.72692108,17.16
01/09/2015 0:08,01/09/2015 0:14,1.8,-73.97084808,40.7560463,-73.95257568,40.77832413,8.8
01/09/2015 0:08,01/09/2015 0:16,2,-73.99156189,40.73088455,-74.00524139,40.70671844,10.3
01/09/2015 0:08,01/09/2015 0:15,1.6,-73.98806,40.72776794,-73.98518372,40.74610519,8.8
01/09/2015 0:08,01/09/2015 0:12,0.59,-73.97405243,40.76295853,-73.98236084,40.76768112,7.8
01/09/2015 0:08,01/09/2015 0:14,1.5,-73.98891449,40.74838638,-73.98602295,40.76672745,8.3
01/09/2015 0:08,01/09/2015 0:23,3.77,-74.00572205,40.74040985,-73.96353149,40.76605988,15.3
01/09/2015 0:08,01/09/2015 0:13,1,-73.97605896,40.75545883,-73.98035431,40.7430687,9.1
01/09/2015 0:08,01/09/2015 0:22,4.41,-73.95523834,40.76506042,-73.9282074,40.81615829,16.3
01/09/2015 0:08,01/09/2015 0:15,1.23,-73.98190308,40.7690506,-73.97386932,40.75703812,9.96
01/09/2015 0:08,01/09/2015 0:23,8.79,-73.78256989,40.64445877,-73.84925079,40.72790146,26.3
01/09/2015 0:08,01/09/2015 0:39,12.4,-73.97922516,40.75266647,-74.01144409,40.63712311,45.95
01/09/2015 0:09,01/09/2015 0:27,4.6,-74.0005722,40.73748779,-73.96305084,40.79395676,21.3
01/09/2015 0:09,01/09/2015 0:18,3.4,-73.93848419,40.70630646,-73.99108124,40.71957016,13.8
01/09/2015 0:09,01/09/2015 0:21,4.58,-73.96189117,40.79524231,-74.00437927,40.74233246,18
01/09/2015 0:09,01/09/2015 0:22,3,-74.00326538,40.72035217,-73.97117615,40.68980789,17.25
01/09/2015 0:09,01/09/2015 0:17,3.1,-73.96832275,40.75481415,-73.98001099,40.71762466,15.35
01/09/2015 0:09,01/09/2015 0:40,17.96,-73.7861557,40.64279175,-73.99532318,40.76012802,68.34
01/09/2015 0:09,01/09/2015 0:13,1.6,-73.97748566,40.78450394,-73.96630859,40.80404663,9.35
01/09/2015 0:09,01/09/2015 0:25,4.06,-74.00935364,40.71671677,-73.97550201,40.75766373,16.3
01/09/2015 0:09,01/09/2015 0:17,1.9,-73.97135925,40.75770187,-73.98708344,40.73350143,11.4
01/09/2015 0:09,01/09/2015 0:16,2.81,-73.96974945,40.75725174,-73.95664215,40.74731064,13.56
01/09/2015 0:09,01/09/2015 0:30,11.61,-73.8628006,40.76888657,-73.98432159,40.685112,41.76
01/09/2015 0:09,01/09/2015 0:15,1.81,-74.00940704,40.71320343,-73.9954834,40.728302,8.8
01/09/2015 0:09,01/09/2015 0:12,1.2,-73.98868561,40.73119354,-73.97763824,40.74636459,7.8
01/09/2015 0:09,01/09/2015 0:19,1.6,-73.9508667,40.71107483,-73.94257355,40.69239044,10.3
01/09/2015 0:09,01/09/2015 0:15,2.33,-73.98995209,40.76215363,-73.99269104,40.73732376,9.8
01/09/2015 0:09,01/09/2015 0:10,0.39,-74.01011658,40.72030258,-74.0085907,40.71626282,5.76
01/09/2015 0:09,01/09/2015 0:17,1.9,-73.97867584,40.77766418,-73.95475006,40.77788162,13.35
01/09/2015 0:09,01/09/2015 0:39,18.7,-73.78180695,40.64470291,-73.99156189,40.74642181,58.34
01/09/2015 0:09,01/09/2015 0:21,2.5,-73.97848511,40.77740479,-73.94554901,40.77867126,14.3
01/09/2015 0:09,01/09/2015 0:43,13.28,-73.77646637,40.64631653,-73.98191071,40.68261337,47.8
01/09/2015 0:09,01/09/2015 0:14,0.92,-74.00222778,40.72404861,-73.98966217,40.72629166,8.3
01/09/2015 0:09,01/09/2015 0:13,0.89,-73.97853851,40.7520256,-73.99250031,40.75803375,6.8
01/09/2015 0:09,01/09/2015 0:27,8,-73.98829651,40.74586105,-73.9465332,40.83815002,32.25
01/09/2015 0:09,01/09/2015 0:15,1.9,-73.99060822,40.67686844,-73.95888519,40.67527771,9.3
01/09/2015 0:09,01/09/2015 0:12,0.6,-73.98765564,40.71999359,-73.99523163,40.71712875,7.25
01/09/2015 0:09,01/09/2015 0:12,0.7,-73.99525452,40.74468231,-74.00374603,40.73814011,6.96
01/09/2015 0:09,01/09/2015 0:35,16.88,-73.78968048,40.64689255,-73.97687531,40.76408768,66
01/09/2015 0:09,01/09/2015 0:22,3.46,-74.00466156,40.70995331,-73.99885559,40.68084717,17.88
01/09/2015 0:09,01/09/2015 0:16,1.6,-74.00757599,40.74083328,-74.00413513,40.72089767,8.8
01/09/2015 0:09,01/09/2015 0:25,3.9,-73.95925903,40.77752686,-73.99250031,40.73030472,20.35
01/09/2015 0:09,01/09/2015 0:17,1.9,-73.98239136,40.75152206,-73.96071625,40.76400757,10.8
01/09/2015 0:09,01/09/2015 0:23,3.45,-73.98847198,40.7215538,-73.99784088,40.75648499,15.8
01/09/2015 0:09,01/09/2015 0:24,5.15,-73.99485016,40.71468735,-73.96337128,40.79189301,21.36
01/09/2015 0:09,01/09/2015 0:34,16.57,-73.77740479,40.64686203,-73.94841766,40.76350403,63.36
01/09/2015 0:09,01/09/2015 0:10,0.4,-74.00540161,40.74091721,-74.00465393,40.73542023,5.76
01/09/2015 0:09,01/09/2015 0:12,0.4,-73.88487244,40.74745941,-73.8884201,40.74352646,5.8
01/09/2015 0:09,01/09/2015 0:28,4.27,-73.98792267,40.75967026,-73.95735931,40.80274963,18.8
01/09/2015 0:09,01/09/2015 0:21,2.5,-73.94237518,40.75419617,-73.90646362,40.73934937,12.8
01/09/2015 0:09,01/09/2015 0:23,4.36,-73.98161316,40.75812149,-74.02591705,40.76586914,60.55
01/09/2015 0:09,01/09/2015 0:26,12.8,-73.77701569,40.64669037,-73.88938904,40.77238083,36.3
01/09/2015 0:09,01/09/2015 0:20,6.95,-73.87312317,40.77412033,-73.95595551,40.71562576,27.25
01/09/2015 0:09,01/09/2015 0:12,0.6,-73.97934723,40.76333237,-73.98636627,40.76228333,7.5
01/09/2015 0:09,01/09/2015 0:15,1,-73.97969818,40.67758179,-73.97737885,40.66827393,7.3
01/09/2015 0:09,01/09/2015 0:26,5.54,-74.0123291,40.70262909,-73.99265289,40.74968719,19.8
01/09/2015 0:09,01/09/2015 0:38,19.2,-73.7888031,40.64730835,-73.99521637,40.7177887,63.36
01/09/2015 0:09,01/09/2015 0:18,2.6,-73.97121429,40.75796127,-74.0034256,40.74567413,12.96
01/09/2015 0:09,01/09/2015 0:20,6.3,-73.78207397,40.64466476,-73.85351563,40.67990112,20.3
01/09/2015 0:09,01/09/2015 0:16,1.7,-74.00968933,40.73837662,-73.99734497,40.72245026,8.8
01/09/2015 0:09,01/09/2015 0:22,3.68,-73.98095703,40.75822067,-73.95600891,40.74608994,19.24
01/09/2015 0:09,01/09/2015 0:13,1.22,-74.00306702,40.72676849,-73.99269867,40.74042892,8
01/09/2015 0:09,01/09/2015 0:37,8.49,-73.9903183,40.76080704,-73.92089844,40.69908142,34.34
01/09/2015 0:09,01/09/2015 0:26,4.34,-73.99236298,40.75384903,-73.97338867,40.79788971,21.36
01/09/2015 0:09,01/09/2015 0:17,2.29,-73.97609711,40.76594162,-73.97257233,40.78596878,10.3
01/09/2015 0:09,01/09/2015 0:20,3.57,-73.97760773,40.78409958,-73.94824982,40.82894135,16.56
01/09/2015 0:09,01/09/2015 0:26,4.13,-74.00346375,40.741642,-74.00984192,40.70535278,16.8
01/09/2015 0:09,01/09/2015 0:18,1.43,-73.99997711,40.73819733,-73.99804688,40.72542572,8.3
01/09/2015 0:09,01/09/2015 0:29,5.94,-73.97937012,40.75247192,-73.90996552,40.77073288,22.8
01/09/2015 0:09,01/09/2015 0:24,4,-73.96170044,40.71390533,-74.00190735,40.73798752,18.95
01/09/2015 0:09,01/09/2015 0:27,6.73,-73.97248077,40.79383087,-73.91679382,40.83904648,22.8
01/09/2015 0:09,01/09/2015 0:24,4.7,-74.0056839,40.72754669,-73.99918365,40.67733383,29.14
01/09/2015 0:09,01/09/2015 0:16,2,-73.97444153,40.7538414,-73.98053741,40.73045349,11.5
01/09/2015 0:09,01/09/2015 0:15,1.3,-73.99172974,40.75515366,-73.98982239,40.74503708,9.35
01/09/2015 0:09,01/09/2015 0:11,0.2,-73.98458099,40.7548027,-73.98970795,40.7568512,4.8
01/09/2015 0:09,01/09/2015 0:17,2.44,-73.97889709,40.77732086,-74.00428009,40.75270081,10.8
01/09/2015 0:09,01/09/2015 0:19,2.5,-74.01016235,40.72060776,-74.00080109,40.74793625,13.55
01/09/2015 0:09,01/09/2015 0:39,10.4,-74.00211334,40.74552536,-73.97780609,40.6341362,33.8
01/09/2015 0:09,01/09/2015 0:34,13.1,-73.98490143,40.74819946,-74.03299713,40.61889267,47.15
01/09/2015 0:09,01/09/2015 0:11,0.55,-73.98780823,40.73242188,-73.98355865,40.73836517,4.8
01/09/2015 0:09,01/09/2015 0:14,0.7,-73.98225403,40.75784683,-73.97200775,40.75724792,6.3
01/09/2015 0:09,01/09/2015 0:26,4.43,-73.99372864,40.73611069,-73.94743347,40.74798965,22.49
01/09/2015 0:09,01/09/2015 0:12,0.89,-73.96128845,40.77174377,-73.96601868,40.76534271,5.8
01/09/2015 0:09,01/09/2015 0:36,11.82,-73.97840118,40.75201035,-73.96505737,40.63883972,45.84
01/09/2015 0:09,01/09/2015 0:21,2.26,-73.97181702,40.79497147,-73.95240021,40.77708054,11.8
01/09/2015 0:09,01/09/2015 0:23,4.11,-74.00071716,40.74206161,-73.95384979,40.7686615,16.8
01/09/2015 0:09,01/09/2015 0:28,5,-73.97923279,40.75899887,-73.9543457,40.7170639,30.13
01/09/2015 0:09,01/09/2015 0:22,4.7,-73.96837616,40.75521469,-73.9474411,40.80696487,16.3
01/09/2015 0:09,01/09/2015 0:14,0.6,-73.97135162,40.76104355,-73.96949005,40.75611115,10.3
01/09/2015 0:09,01/09/2015 0:30,5.5,-74.00232697,40.73380661,-73.96287537,40.67998123,24.95
01/09/2015 0:09,01/09/2015 0:16,1.47,-73.96868134,40.76439285,-73.9710083,40.74842072,9.96
01/09/2015 0:09,01/09/2015 0:14,1.02,-73.98110199,40.76383972,-73.97657013,40.77571106,8.76
01/09/2015 0:09,01/09/2015 0:19,1.4,-73.98777771,40.74633408,-73.98532104,40.7595787,11.15
01/09/2015 0:09,01/09/2015 0:14,2.13,-73.94061279,40.79325104,-73.96016693,40.76656723,8.8
01/09/2015 0:09,01/09/2015 0:12,0.87,-73.97670746,40.75045395,-73.98474884,40.7427597,6.96
01/09/2015 0:09,01/09/2015 0:13,0.54,-73.99182892,40.72630692,-73.99927521,40.72894287,6.96
01/09/2015 0:09,01/09/2015 0:21,3.67,-73.9839325,40.7262764,-73.9431076,40.70761108,17.16
01/09/2015 0:09,01/09/2015 0:13,1.02,-74.0043335,40.75196838,-73.99742889,40.74224854,8.19
01/09/2015 0:09,01/09/2015 0:19,4,-74.01147461,40.70435333,-73.98282623,40.72971344,17.75
01/09/2015 0:09,01/09/2015 0:12,0.32,-73.98890686,40.7269516,-73.98937225,40.73019028,6.36
01/09/2015 0:09,01/09/2015 0:24,4.5,-73.98152924,40.76107407,-73.94684601,40.80997086,16.3
01/09/2015 0:09,01/09/2015 0:14,1.94,-74.00224304,40.75053024,-73.98079681,40.76538849,10.56
01/09/2015 0:09,01/09/2015 0:23,4.7,-73.9513092,40.78538513,-73.98782349,40.72787094,17.3
01/09/2015 0:09,01/09/2015 0:27,6.14,-73.99150085,40.73514938,-73.91911316,40.76578903,20.3
01/09/2015 0:09,01/09/2015 0:17,1,-73.97551727,40.75764084,-73.97666168,40.74777985,7.8
01/09/2015 0:09,01/09/2015 0:19,2.37,-74.00730133,40.71302414,-73.99172974,40.73442078,10.8
01/09/2015 0:09,01/09/2015 0:21,3.42,-73.97483826,40.742733,-73.95786285,40.78216171,17.25
01/09/2015 0:09,01/09/2015 0:13,1.3,-73.99278259,40.74823761,-73.98976135,40.75683212,9.45
01/09/2015 0:09,01/09/2015 0:25,11.44,-73.94833374,40.77825928,-73.89691925,40.90766144,32.3
01/09/2015 0:09,01/09/2015 0:35,9.3,-73.87315369,40.77418137,-73.91195679,40.68783569,37.56
01/09/2015 0:09,01/09/2015 0:19,1.21,-73.96498871,40.76160812,-73.98441315,40.76703644,9.3
01/09/2015 0:09,01/09/2015 0:13,1.12,-73.98879242,40.73682022,-73.99035645,40.72509003,6.8
01/09/2015 0:09,01/09/2015 0:16,1.79,-73.97920227,40.75268173,-74.00347137,40.74573898,8.8
01/09/2015 0:09,01/09/2015 0:27,7.49,-74.01367188,40.71521759,-73.96398163,40.76109314,25.3
01/09/2015 0:09,01/09/2015 0:17,1.36,-73.98092651,40.76300812,-73.9776001,40.74994278,9.96
01/09/2015 0:09,01/09/2015 0:18,3.26,-73.98667145,40.7505455,-73.97769165,40.7132988,12.8
01/09/2015 0:09,01/09/2015 0:14,0.9,-73.97878265,40.74411011,-73.98138428,40.74148941,6.8
01/09/2015 0:09,01/09/2015 0:11,0.4,-73.98313904,40.78155899,-73.98243713,40.77722931,4.8
01/09/2015 0:09,01/09/2015 0:27,10.2,-73.87095642,40.77378845,-73.98885345,40.69342804,30.8
01/09/2015 0:09,01/09/2015 0:18,2.01,-73.98449707,40.75019073,-73.9881134,40.72816086,11.28
01/09/2015 0:09,01/09/2015 0:11,0.9,-73.96999359,40.79457092,-73.96344757,40.80353165,5.8
01/09/2015 0:09,01/09/2015 0:22,3.33,-73.97368622,40.76350021,-73.93065643,40.76541901,17.16
01/09/2015 0:09,01/09/2015 0:20,2.1,-73.97503662,40.78986359,-73.94223785,40.78656769,12.96
01/09/2015 0:09,01/09/2015 0:15,1.09,-74.01009369,40.72066879,-74.01780701,40.70941162,8.3
01/09/2015 0:09,01/09/2015 0:25,5.36,-73.98618317,40.74617767,-73.99513245,40.6838913,18.8
01/09/2015 0:09,01/09/2015 0:21,4.3,-73.99415588,40.7612648,-73.96138763,40.81318665,15.3
01/09/2015 0:09,01/09/2015 0:16,1.46,-73.97270966,40.7530899,-73.98799133,40.76309586,9.3
01/09/2015 0:09,01/09/2015 0:19,1.27,-73.97864532,40.76258087,-73.96042633,40.76187515,9.3
01/09/2015 0:09,01/09/2015 0:14,1.73,-73.93749237,40.82889175,-73.93603516,40.84348679,9.3
01/09/2015 0:09,01/09/2015 0:16,2.3,-73.97528076,40.78735352,-73.95227814,40.80862808,11.76
01/09/2015 0:09,01/09/2015 0:21,2.2,-73.98981476,40.75553894,-73.99430847,40.7408905,11.3
01/09/2015 0:09,01/09/2015 0:30,4.2,-73.99119568,40.76054764,-73.99655914,40.71292114,18.3
01/09/2015 0:09,01/09/2015 0:16,2.2,-73.95171356,40.77758026,-73.97280884,40.74880219,10.8
01/09/2015 0:09,01/09/2015 0:23,4.7,-74.00473022,40.74158096,-73.96465302,40.79265594,18.8
01/09/2015 0:09,01/09/2015 0:19,3.03,-73.92315674,40.82616043,-73.94302368,40.78987885,12.3
01/09/2015 0:09,01/09/2015 0:17,1.3,-73.97449493,40.76247025,-73.9793396,40.74719238,9.96
01/09/2015 0:09,01/09/2015 0:31,4.3,-73.92568207,40.74124527,-73.92713928,40.70379257,23.5
01/09/2015 0:09,01/09/2015 0:12,0.5,-73.98774719,40.72102737,-73.9914093,40.71483231,5.6
01/09/2015 0:09,01/09/2015 0:17,1.23,-73.9728775,40.75849915,-73.9909668,40.76189041,9.96
01/09/2015 0:09,01/09/2015 0:26,3.74,-73.98355865,40.76444244,-73.9846344,40.72887039,18.96
01/09/2015 0:09,01/09/2015 0:33,6.1,-74.00675964,40.7356987,-73.94212341,40.74573898,22.3
01/09/2015 0:09,01/09/2015 0:26,4.82,-73.96227264,40.76356125,-73.88638306,40.74739075,17.8
01/09/2015 0:09,01/09/2015 0:24,4.3,-73.96678925,40.76437759,-73.90237427,40.74243546,16.3
01/09/2015 0:09,01/09/2015 0:35,6.51,-73.98808289,40.75952911,-73.89572144,40.72943878,24.8
01/09/2015 0:09,01/09/2015 0:19,1.91,-73.98547363,40.75624084,-74.00592804,40.740345,10.3
01/09/2015 0:09,01/09/2015 0:18,2.26,-73.96356201,40.77441788,-73.98416138,40.75128174,10.3
01/09/2015 0:09,01/09/2015 0:13,0.73,-73.98899841,40.75843048,-73.98119354,40.76506805,5.8
01/09/2015 0:09,01/09/2015 0:13,0.68,-73.96949005,40.69311905,-73.98214722,40.69371414,5.8
01/09/2015 0:09,01/09/2015 0:16,1.93,-73.99060822,40.74591446,-73.98136139,40.76851654,11.16
01/09/2015 0:09,01/09/2015 0:19,1.8,-73.965271,40.76030731,-73.99098969,40.76062775,12.85
01/09/2015 0:09,01/09/2015 0:15,1.7,-73.99765778,40.73691177,-73.9912262,40.75563812,8.8
01/09/2015 0:09,01/09/2015 0:32,13.58,-73.9828949,40.76410675,-73.86659241,40.86543655,39.3
01/09/2015 0:09,01/09/2015 0:14,0.5,-73.96922302,40.7574234,-73.9752655,40.75224686,6.3
01/09/2015 0:09,01/09/2015 0:18,2.2,-73.95562744,40.77939224,-73.93460083,40.79680634,10.3
01/09/2015 0:09,01/09/2015 0:33,6.51,-73.98516846,40.72780991,-73.91838074,40.74496841,27.96
01/09/2015 0:09,01/09/2015 0:15,0.52,-73.98332214,40.76248169,-73.98148346,40.76281357,6.3
01/09/2015 0:09,01/09/2015 0:26,5.5,-73.95046234,40.72901154,-73.96689606,40.68382645,20.8
01/09/2015 0:09,01/09/2015 0:13,0.5,-73.99980164,40.7267952,-73.99512482,40.72142029,6.8
01/09/2015 0:09,01/09/2015 0:28,9.96,-73.98744965,40.71999359,-73.92735291,40.83041382,35.16
01/09/2015 0:09,01/09/2015 0:39,8.3,-73.98395538,40.76506042,-73.88091278,40.75415421,36.3
01/09/2015 0:09,01/09/2015 0:40,19.6,-73.77869415,40.64675903,-73.95681,40.77121353,58.34
01/09/2015 0:09,01/09/2015 0:25,7.4,-73.98703003,40.75566101,-73.87020874,40.72810745,35.19
01/09/2015 0:09,01/09/2015 0:30,4.4,-73.98252106,40.76837921,-73.90860748,40.74655533,27.3
01/09/2015 0:09,01/09/2015 0:52,20.2,-73.98691559,40.756073,-73.94309235,40.59588623,70.55
01/09/2015 0:09,01/09/2015 0:16,1.1,-73.98612976,40.74493027,-73.99949646,40.73907852,7.8
01/09/2015 0:09,01/09/2015 0:17,1.65,-73.94927979,40.82824326,-73.96412659,40.80793381,11.16
01/09/2015 0:09,01/09/2015 0:33,7.85,-73.77651215,40.6464386,-73.79212952,40.71431351,29.8
01/09/2015 0:09,01/09/2015 0:17,1.7,-73.97052765,40.75858688,-73.98168945,40.73736191,12.05
01/09/2015 0:09,01/09/2015 0:15,1.1,-73.97769165,40.75205994,-73.97480774,40.74200439,8.75
01/09/2015 0:09,01/09/2015 0:15,0.93,-73.97875214,40.76447296,-73.9779129,40.77465057,7.8
01/09/2015 0:09,01/09/2015 0:28,5.47,-73.87451935,40.77416992,-73.85997772,40.73419189,20.3
01/09/2015 0:09,01/09/2015 0:22,4.59,-74.00028992,40.74282074,-73.97200012,40.79919052,15.8
01/09/2015 0:09,01/09/2015 0:21,2.8,-73.99819946,40.72269058,-73.96157074,40.71586227,15.35
01/09/2015 0:09,01/09/2015 0:13,1,-73.98983002,40.75873947,-73.98378754,40.76966858,8.15
01/09/2015 0:09,01/09/2015 0:47,22.09,-74.00850677,40.71050644,-73.80375671,40.91331863,82.56
01/09/2015 0:09,01/09/2015 0:11,0.3,-73.96725464,40.75652313,-73.96989441,40.7519455,6.2
01/09/2015 0:09,01/09/2015 0:29,8.21,-73.98855591,40.72269821,-73.86491394,40.73652649,28.8
01/09/2015 0:09,01/09/2015 0:17,1.46,-73.97193146,40.75682831,-73.99227142,40.7494812,8.8
01/09/2015 0:09,01/09/2015 0:31,9.18,-73.87091827,40.77358627,-73.95917511,40.78326035,37.84
01/09/2015 0:10,01/09/2015 0:31,17.7,-73.80117035,40.64642334,-73.97717285,40.71410751,60
01/09/2015 0:10,01/09/2015 0:31,6.4,-73.99119568,40.75385666,-73.96833801,40.70777512,23.3
01/09/2015 0:10,01/09/2015 0:20,2.2,-73.97473907,40.75016785,-73.985672,40.77050781,13.3
01/09/2015 0:10,01/09/2015 0:13,1.35,-73.97402954,40.75192261,-73.96081543,40.76957703,7.3
01/09/2015 0:10,01/09/2015 0:15,1.4,-73.97172546,40.78732681,-73.9546051,40.77558136,7.3
01/09/2015 0:10,01/09/2015 0:30,7.4,-73.96841431,40.79957199,-74.01087189,40.71356583,30.35
01/09/2015 0:10,01/09/2015 0:19,1.6,-73.99012756,40.72354507,-74.00659943,40.73736572,11.75
01/09/2015 0:10,01/09/2015 0:12,0.4,-73.99303436,40.76345062,-73.98834991,40.76470566,4.8
01/09/2015 0:10,01/09/2015 0:23,3.1,-74.00774384,40.74093628,-73.97967529,40.7615242,16.55
01/09/2015 0:10,01/09/2015 0:32,8.3,-74.00496674,40.70863724,-73.97147369,40.61717987,26.8
01/09/2015 0:10,01/09/2015 0:15,0.81,-73.98700714,40.72512817,-73.99008179,40.71511841,8.16
01/09/2015 0:10,01/09/2015 0:21,7,-73.98705292,40.7661972,-73.93938446,40.84862518,21.8
01/09/2015 0:10,01/09/2015 0:16,1.43,-73.99417877,40.73691177,-74.0036087,40.72523117,9.13
01/09/2015 0:10,01/09/2015 0:26,3.14,-73.9743042,40.75366211,-73.99207306,40.71497345,14.8
01/09/2015 0:10,01/09/2015 0:38,13.1,-73.98176575,40.75902939,-73.84597015,40.77864838,42.3
01/09/2015 0:10,01/09/2015 0:40,12.7,-73.9782486,40.74824142,-73.96216583,40.61881638,38.8
